"","cruise_int","Date_M","Lat_M","Lon_M"
"10629","9.3594",20140218,26.90091987,-111.73536787
"10630","9.3595",20140218,26.89756395,-111.7447153
"10631","9.3596",20140218,26.90576402,-111.74449512
"10632","9.3597",20140218,26.91443584,-111.74201958
"10633","9.3598",20140218,26.92264089,-111.73971631
"10634","9.3599",20140218,26.93194272,-111.73703131
"10635","9.3600",20140218,26.94065352,-111.73447732
"10636","9.3601",20140218,26.94891994,-111.73200848
"10637","9.3602",20140218,26.95807068,-111.72912861
"10638","9.3603",20140218,26.96642416,-111.72560229
"10639","9.4138",20140219,27.5368022,-111.97189825
"10640","9.4139",20140219,27.53000691,-111.97860068
"10641","9.4140",20140219,27.52319213,-111.98525185
"10642","9.4141",20140219,27.51636989,-111.99181576
"10643","9.4142",20140219,27.50946935,-111.99838891
"10644","9.4143",20140219,27.50253196,-112.00493223
"10645","9.4144",20140219,27.4956423,-112.01139265
"10646","9.4145",20140219,27.48864104,-112.01783383
"10647","9.4146",20140219,27.48144017,-112.02379794
"10648","9.4147",20140219,27.47415716,-112.02968779
"10649","9.4148",20140219,27.46681419,-112.03556668
"10650","9.4149",20140219,27.45944138,-112.04150213
"10651","9.4150",20140219,27.45215867,-112.04743113
"10652","9.4151",20140219,27.44486172,-112.05340203
"10653","9.4152",20140219,27.43757715,-112.05937043
"10654","9.4153",20140219,27.43026959,-112.06532941
"10655","9.4154",20140219,27.42300796,-112.07129649
"10656","9.4155",20140219,27.41575788,-112.07725577
"10657","9.4156",20140219,27.40845193,-112.08328494
"10658","9.4157",20140219,27.40122058,-112.0892046
"10659","9.4158",20140219,27.3939282,-112.09517752
"10660","9.4159",20140219,27.38661682,-112.10121251
"10661","9.4160",20140219,27.37941278,-112.1072216
"10662","9.4161",20140219,27.37219374,-112.11326663
"10663","9.4162",20140219,27.36490947,-112.11927396
"10664","9.4163",20140219,27.35807926,-112.12585734
"10665","9.4164",20140219,27.35125952,-112.13250319
"10666","9.4165",20140219,27.34424093,-112.13933499
"10667","9.4166",20140219,27.33759531,-112.14584954
"10668","9.4167",20140219,27.33073505,-112.15228588
"10669","9.4168",20140219,27.32398863,-112.158544
"10670","9.4169",20140219,27.31663626,-112.16549606
"10671","9.4170",20140219,27.30990944,-112.17218952
"10672","9.4171",20140219,27.30596353,-112.17769282
"10673","9.4172",20140219,27.30157287,-112.18096007
"10674","9.4173",20140220,27.29450306,-112.18008769
"10675","9.4174",20140220,27.29056968,-112.1842127
"10676","9.4175",20140220,27.28977796,-112.18687382
"10677","9.4176",20140220,27.29567455,-112.18461413
"10678","9.4177",20140220,27.29636089,-112.182207
"10679","9.4178",20140220,27.29904126,-112.17031208
"10680","9.4179",20140220,27.30113706,-112.16145001
"10681","9.4180",20140220,27.30363128,-112.15105477
"10682","9.4181",20140220,27.30601001,-112.14067529
"10683","9.4182",20140220,27.30811846,-112.13082766
"10684","9.4183",20140220,27.30851816,-112.12187064
"10685","9.4184",20140220,27.30876585,-112.11168895
"10686","9.4185",20140220,27.30769809,-112.10113723
"10687","9.4186",20140220,27.30656111,-112.0909974
"10688","9.4187",20140220,27.30282717,-112.08190544
"10689","9.4188",20140220,27.29695216,-112.0743073
"10690","9.4189",20140220,27.29102183,-112.06657881
"10691","9.4190",20140220,27.28516386,-112.05888216
"10692","9.4191",20140220,27.27909056,-112.05104112
"10693","9.4192",20140220,27.27361939,-112.04393666
"10694","9.4193",20140220,27.26750001,-112.03602506
"10695","9.3793",20140218,27.59636409,-111.21039891
"10696","9.3794",20140218,27.58853357,-111.21548458
"10697","9.3795",20140218,27.58052777,-111.22025694
"10698","9.3796",20140218,27.57255849,-111.22478426
"10699","9.3797",20140218,27.56444958,-111.22939535
"10700","9.3798",20140218,27.55628208,-111.23365884
"10701","9.3799",20140218,27.54802938,-111.2378751
"10702","9.3800",20140218,27.53978096,-111.24194646
"10703","9.3801",20140218,27.52888177,-111.24705891
"10704","9.3802",20140218,27.52772278,-111.24361673
"10705","9.3803",20140218,27.52587261,-111.23766372
"10706","9.3804",20140219,27.52550259,-111.23208253
"10707","9.3805",20140219,27.52981189,-111.22603208
"10708","9.3806",20140219,27.53134158,-111.22515662
"10709","9.3807",20140219,27.54004273,-111.23091497
"10710","9.3808",20140219,27.54784816,-111.23610934
"10711","9.3809",20140219,27.55554066,-111.24125266
"10712","9.3810",20140219,27.56327891,-111.24643318
"10713","9.3811",20140219,27.57101178,-111.25165332
"10714","9.3812",20140219,27.57873347,-111.25686233
"10715","9.3813",20140219,27.58655376,-111.26206725
"10716","9.3814",20140219,27.59413891,-111.26759112
"10717","9.3815",20140219,27.60171567,-111.27305532
"10718","9.3816",20140219,27.6091088,-111.27872678
"10719","9.3817",20140219,27.61655699,-111.28456028
"10720","9.3818",20140219,27.62390979,-111.290333
"10721","9.3819",20140219,27.6313099,-111.29621244
"10722","9.3820",20140219,27.63867765,-111.30211119
"10723","9.3821",20140219,27.64599359,-111.30801522
"10724","9.3822",20140219,27.65328448,-111.31388421
"10725","9.3823",20140219,27.66068261,-111.31983718
"10726","9.3824",20140219,27.66798224,-111.32585996
"10727","9.3825",20140219,27.67494174,-111.33227054
"10728","9.3826",20140219,27.68186171,-111.3387157
"10729","9.3827",20140219,27.68877855,-111.34519044
"10730","9.3828",20140219,27.69570106,-111.35168571
"10731","9.3829",20140219,27.70355895,-111.35914764
"10732","9.3830",20140219,27.70541312,-111.36255068
"10733","9.3831",20140219,27.69933586,-111.36232097
"10734","9.3832",20140219,27.69067739,-111.36714444
"10735","9.3833",20140219,27.68258598,-111.3716999
"10736","9.3834",20140219,27.67458387,-111.37631368
"10737","9.3835",20140219,27.66654122,-111.38094658
"10738","9.3836",20140219,27.65850306,-111.38563242
"10739","9.3837",20140219,27.65059996,-111.39033804
"10740","9.3838",20140219,27.64260295,-111.39506108
"10741","9.3839",20140219,27.63453242,-111.39978033
"10742","9.3840",20140219,27.62652166,-111.40433945
"10743","9.3841",20140219,27.61847347,-111.40880422
"10744","9.3842",20140219,27.6103234,-111.41321176
"10745","9.3843",20140219,27.60182284,-111.41785211
"10746","9.3844",20140219,27.59402491,-111.42192673
"10747","9.3845",20140219,27.58587228,-111.42620243
"10748","9.3846",20140219,27.57771792,-111.43049713
"10749","9.3847",20140219,27.56953373,-111.43488953
"10750","9.3848",20140219,27.56135325,-111.43933209
"10751","9.3849",20140219,27.55357674,-111.44392478
"10752","9.3850",20140219,27.54622685,-111.44992807
"10753","9.3851",20140219,27.5410868,-111.45800939
"10754","9.3852",20140219,27.5370433,-111.46672614
"10755","9.3853",20140219,27.54451209,-111.47261664
"10756","9.3854",20140219,27.55201731,-111.47830153
"10757","9.3855",20140219,27.55948952,-111.48389114
"10758","9.3856",20140219,27.56699824,-111.48946141
"10759","9.3857",20140219,27.57454345,-111.49504759
"10760","9.3858",20140219,27.58207075,-111.50066814
"10761","9.3859",20140219,27.58955875,-111.50626006
"10762","9.3860",20140219,27.59704217,-111.51188189
"10763","9.3861",20140219,27.60461498,-111.51748007
"10764","9.3862",20140219,27.61203671,-111.52308888
"10765","9.3863",20140219,27.61953713,-111.52876293
"10766","9.3864",20140219,27.62694762,-111.53450006
"10767","9.3865",20140219,27.63442399,-111.54023759
"10768","9.3866",20140219,27.64189933,-111.54603529
"10769","9.3867",20140219,27.64927226,-111.55184328
"10770","9.3868",20140219,27.65656024,-111.55773705
"10771","9.3869",20140219,27.66390197,-111.56370173
"10772","9.3870",20140219,27.67125915,-111.56958784
"10773","9.3871",20140219,27.67858787,-111.57546662
"10774","9.3872",20140219,27.6859854,-111.58132575
"10775","9.3873",20140219,27.69337367,-111.58711313
"10776","9.3874",20140219,27.70090386,-111.59304843
"10777","9.3875",20140219,27.69594599,-111.59831879
"10778","9.3876",20140219,27.68754242,-111.60203182
"10779","9.3877",20140219,27.67917476,-111.60567055
"10780","9.3878",20140219,27.67068415,-111.60922222
"10781","9.3879",20140219,27.66223184,-111.61269931
"10782","9.3880",20140219,27.65377231,-111.61619969
"10783","9.3881",20140219,27.64531907,-111.61970919
"10784","9.3882",20140219,27.63693532,-111.62332983
"10785","9.3883",20140219,27.62849367,-111.62700072
"10786","9.3884",20140219,27.6200455,-111.63067848
"10787","9.3885",20140219,27.6116731,-111.63437438
"10788","9.3886",20140219,27.6032531,-111.63808323
"10789","9.3887",20140219,27.59489248,-111.6417423
"10790","9.3888",20140219,27.58648669,-111.64547911
"10791","9.3889",20140219,27.5780782,-111.64928252
"10792","9.3890",20140219,27.56976053,-111.65307545
"10793","9.3891",20140219,27.56140006,-111.6568584
"10794","9.3892",20140219,27.55299618,-111.66062987
"10795","9.3893",20140219,27.54462112,-111.66423708
"10796","9.3894",20140219,27.53611434,-111.66783649
"10797","9.3895",20140219,27.52765609,-111.67134345
"10798","9.3896",20140219,27.51925226,-111.67494387
"10799","9.3897",20140219,27.51084917,-111.67856451
"10800","9.3898",20140219,27.50209131,-111.68233998
"10801","9.3899",20140219,27.50816097,-111.68526843
"10802","9.3900",20140219,27.51723687,-111.68494546
"10803","9.3901",20140219,27.52606198,-111.6860809
"10804","9.3902",20140219,27.53445965,-111.68953393
"10805","9.3903",20140219,27.54274624,-111.69365
"10806","9.3904",20140219,27.55108545,-111.69771877
"10807","9.4123",20140219,27.62217519,-111.88093689
"10808","9.4124",20140219,27.62650082,-111.88123612
"10809","9.4125",20140219,27.62203103,-111.88088717
"10810","9.4126",20140219,27.61527212,-111.88801581
"10811","9.4127",20140219,27.60856835,-111.89506917
"10812","9.4128",20140219,27.60206288,-111.90205494
"10813","9.4129",20140219,27.59557502,-111.90908237
"10814","9.4130",20140219,27.58909456,-111.91616152
"10815","9.4131",20140219,27.58265978,-111.92326916
"10816","9.4132",20140219,27.57618835,-111.93034986
"10817","9.4133",20140219,27.56973731,-111.93740238
"10818","9.4134",20140219,27.56323991,-111.94441582
"10819","9.4135",20140219,27.55666657,-111.95143641
"10820","9.4136",20140219,27.55018839,-111.95845859
"10821","9.4137",20140219,27.54358343,-111.96527394
"10822","9.663",20140207,27.42686565,-110.72459833
"10823","9.664",20140207,27.42841001,-110.73078945
"10824","9.665",20140207,27.43080689,-110.74029135
"10825","9.666",20140207,27.43332351,-110.75024013
"10826","9.667",20140207,27.43557524,-110.76005234
"10827","9.668",20140207,27.43783373,-110.76978366
"10828","9.669",20140207,27.44013155,-110.77958615
"10829","9.670",20140207,27.44239365,-110.78936944
"10830","9.671",20140207,27.44463386,-110.79918041
"10831","9.672",20140207,27.44682318,-110.80900628
"10832","9.673",20140207,27.44906659,-110.81879746
"10833","9.674",20140207,27.45130423,-110.82858769
"10834","9.675",20140207,27.45349401,-110.83842951
"10835","9.676",20140207,27.45571477,-110.84821499
"10836","9.677",20140207,27.45847944,-110.85827848
"10837","9.678",20140207,27.45885998,-110.85924973
"10838","9.679",20140207,27.45525612,-110.85085409
"10839","9.680",20140207,27.45133524,-110.85035403
"10840","9.681",20140207,27.45377712,-110.86184991
"10841","9.682",20140207,27.4609371,-110.86279339
"10842","9.683",20140207,27.46755597,-110.85565434
"10843","9.684",20140207,27.47400276,-110.84853949
"10844","9.685",20140207,27.48035902,-110.8413708
"10845","9.686",20140207,27.48675786,-110.83429922
"10846","9.687",20140207,27.49321491,-110.82717152
"10847","9.688",20140207,27.49968679,-110.82021563
"10848","9.689",20140207,27.5062198,-110.8132914
"10849","9.690",20140207,27.51291458,-110.80644469
"10850","9.691",20140207,27.51963956,-110.79970164
"10851","9.692",20140207,27.52636376,-110.79294194
"10852","9.693",20140207,27.53329757,-110.78644478
"10853","9.694",20140207,27.54041025,-110.78027451
"10854","9.1894",20140212,28.25493037,-112.76526224
"10855","9.1895",20140212,28.25660129,-112.77090175
"10856","9.1896",20140212,28.2580011,-112.76637137
"10857","9.1897",20140212,28.26510995,-112.75852047
"10858","9.1898",20140212,28.27126209,-112.75122684
"10859","9.1910",20140212,28.32549886,-112.72473607
"10860","9.1911",20140212,28.3284387,-112.73457046
"10861","9.1912",20140212,28.33129389,-112.74429226
"10862","9.1913",20140212,28.33401408,-112.75395395
"10863","9.1914",20140212,28.33651504,-112.7637199
"10864","9.1915",20140212,28.33875176,-112.77363316
"10865","9.1916",20140212,28.34068666,-112.78341505
"10866","9.1917",20140212,28.34268012,-112.7934968
"10867","9.1918",20140212,28.3446421,-112.80348455
"10868","9.1919",20140212,28.34676413,-112.81333314
"10869","9.1920",20140212,28.35361065,-112.81809829
"10870","9.1921",20140212,28.36025499,-112.81140054
"10871","9.1922",20140212,28.36653034,-112.80401862
"10872","9.1923",20140212,28.3727345,-112.79660836
"10873","9.1924",20140212,28.37887324,-112.78915016
"10874","9.1925",20140212,28.3850901,-112.78175868
"10875","9.1926",20140212,28.39121731,-112.77418189
"10876","9.1927",20140212,28.3975577,-112.76694804
"10877","9.1928",20140212,28.40402402,-112.75993877
"10878","9.1929",20140212,28.41053987,-112.75284609
"10879","9.1930",20140212,28.41686898,-112.74532514
"10880","9.1931",20140212,28.42088066,-112.74634113
"10881","9.1932",20140212,28.41372571,-112.75328401
"10882","9.1933",20140212,28.40705123,-112.76011386
"10883","9.1934",20140212,28.40050221,-112.76702935
"10884","9.1935",20140212,28.39377463,-112.77403197
"10885","9.1936",20140212,28.38724571,-112.78099787
"10886","9.1937",20140212,28.38072543,-112.78807392
"10887","9.1938",20140212,28.37424932,-112.79510396
"10888","9.1939",20140212,28.36782043,-112.80224487
"10889","9.1940",20140212,28.36127329,-112.80922174
"10890","9.1941",20140212,28.35460919,-112.81623128
"10891","9.1942",20140212,28.34920477,-112.81265345
"10892","9.1943",20140212,28.34604411,-112.80302231
"10893","9.1944",20140212,28.34285634,-112.79344851
"10894","9.1945",20140212,28.33954064,-112.78402097
"10895","9.2115",20140212,29.37880992,-113.67761173
"10896","9.2116",20140212,29.37625914,-113.68557702
"10897","9.2117",20140212,29.37443839,-113.69347108
"10898","9.2118",20140212,29.37999995,-113.69240895
"10899","9.2119",20140212,29.3807402,-113.68260739
"10900","9.2120",20140212,29.38080843,-113.67158792
"10901","9.2121",20140212,29.37673462,-113.66261319
"10902","9.2122",20140212,29.37215663,-113.65387078
"10903","9.2123",20140212,29.36744424,-113.64481451
"10904","9.2124",20140212,29.36122877,-113.63801025
"10905","9.2125",20140212,29.35375877,-113.63232897
"10906","9.2126",20140212,29.34621497,-113.62653908
"10907","9.2127",20140212,29.33864759,-113.62082888
"10908","9.2128",20140212,29.33127181,-113.61487386
"10909","9.2129",20140212,29.32383577,-113.60886358
"10910","9.2130",20140212,29.31682498,-113.60372878
"10911","9.2131",20140212,29.30905306,-113.59774011
"10912","9.2132",20140212,29.3019558,-113.59133738
"10913","9.2133",20140212,29.29494791,-113.58475074
"10914","9.2134",20140212,29.28807654,-113.57818096
"10915","9.2135",20140212,29.28139021,-113.57187191
"10916","9.2136",20140212,29.27371639,-113.56486238
"10917","9.2137",20140212,29.26720576,-113.55897226
"10918","9.2138",20140212,29.25996656,-113.55222926
"10919","9.2139",20140212,29.25295645,-113.54591179
"10920","9.2140",20140212,29.24509312,-113.53905639
"10921","9.2141",20140212,29.24078182,-113.53798902
"10922","9.2142",20140212,29.24510929,-113.54354518
"10923","9.2143",20140212,29.24472952,-113.54295209
"10924","9.2144",20140212,29.23741222,-113.53643617
"10925","9.2145",20140212,29.23035946,-113.52989557
"10926","9.2146",20140212,29.22365728,-113.52289869
"10927","9.2147",20140212,29.21704802,-113.51622524
"10928","9.2148",20140212,29.2096712,-113.51014849
"10929","9.2149",20140212,29.20223481,-113.50428716
"10930","9.2150",20140212,29.19473558,-113.49924349
"10931","9.2151",20140212,29.18680088,-113.49370708
"10932","9.2152",20140212,29.17964761,-113.48751467
"10933","9.2153",20140212,29.17279199,-113.48090072
"10934","9.2154",20140212,29.16579364,-113.47389665
"10935","9.2155",20140212,29.15914241,-113.46755985
"10936","9.2156",20140212,29.15193699,-113.46123436
"10937","9.2157",20140212,29.14436779,-113.45501918
"10938","9.2158",20140212,29.13684039,-113.44890959
"10939","9.2159",20140213,29.13074161,-113.44214614
"10940","9.2160",20140213,29.12416776,-113.43508639
"10941","9.2161",20140213,29.11749735,-113.42818615
"10942","9.2162",20140213,29.11103239,-113.42148017
"10943","9.2163",20140213,29.10404998,-113.41435252
"10944","9.2164",20140213,29.0973956,-113.40755875
"10945","9.2165",20140213,29.09075481,-113.4005335
"10946","9.2166",20140213,29.08398689,-113.39381409
"10947","9.2167",20140213,29.07716328,-113.38711969
"10948","9.2168",20140213,29.07037185,-113.38046826
"10949","9.2169",20140213,29.06340693,-113.37377908
"10950","9.2170",20140213,29.05653674,-113.36715294
"10951","9.2171",20140213,29.04940005,-113.35987571
"10952","9.2172",20140213,29.04351244,-113.35365728
"10953","9.2173",20140213,29.03661818,-113.3463459
"10954","9.2174",20140213,29.03007672,-113.33928705
"10955","9.2175",20140213,29.02346894,-113.33220047
"10956","9.2176",20140213,29.01676314,-113.32518595
"10957","9.2177",20140213,29.01125057,-113.3259319
"10958","9.2178",20140213,29.01526964,-113.3308065
"10959","9.2179",20140213,29.01999105,-113.32744312
"10960","9.2180",20140213,29.01832546,-113.32250439
"10961","9.2181",20140213,29.01153898,-113.31515816
